,output
64188,1
64189,1
64190,1
64192,0
64193,2
64194,1
64195,0
64198,1
64199,0
64200,2
64204,1
64205,1
64206,2
64207,2
64209,1
64210,1
64211,0
64213,1
64214,0
64215,1
64216,1
64217,1
64218,2
64219,1
64220,1
64221,0
64222,1
64223,1
64225,1
64226,1
64227,1
64228,2
64229,0
64230,0
64231,1
64232,1
64233,1
64234,1
64235,1
64238,1
64239,0
64240,1
64241,1
64242,0
64243,0
64244,1
64245,1
64247,1
64248,0
64249,1
64250,1
64251,1
64252,1
64253,0
64254,1
64255,1
64256,0
64257,1
64258,0
64260,2
64261,0
64263,1
64265,1
64266,1
64267,1
64268,0
64269,1
64270,1
64271,1
64272,2
64273,0
64274,1
64275,1
64276,1
64277,1
64278,0
64279,0
64280,1
64281,0
64282,0
64283,2
64284,1
64285,1
64286,2
64288,1
64289,2
64291,1
64295,0
64296,0
64297,1
64298,0
64299,1
64300,1
64301,1
64302,1
64303,1
64304,0
64305,0
64309,1
64310,0
64311,1
64312,1
64313,0
64314,1
64315,1
64316,1
64317,0
64319,0
64321,1
64322,0
64323,1
64324,0
64325,1
64326,1
64327,2
64328,1
64329,1
64330,1
64331,1
64332,1
64334,1
64335,0
64337,1
64339,0
64340,2
64341,1
64342,0
64343,1
64344,0
64345,0
64346,0
64347,1
64349,2
64352,0
64353,1
64354,0
64355,0
64356,0
64358,1
64359,2
64361,0
64362,0
64365,1
64367,0
64368,1
64369,1
64370,0
64371,2
64372,1
64373,1
64374,0
64375,0
64376,1
64378,0
64379,1
64381,1
64382,0
64383,0
64384,1
64387,1
64389,0
64391,1
64393,1
64394,1
64395,1
64397,1
64398,1
64399,1
64401,1
64402,1
64403,0
64405,0
64406,0
64407,1
64410,1
64411,1
64412,1
64414,2
64415,1
64416,0
64417,0
64418,1
64420,0
64421,0
64422,0
64423,1
64424,0
64425,0
64426,0
64429,1
64430,1
64432,1
64433,2
64434,0
64435,0
64437,0
64438,0
64439,0
64440,1
64441,0
64443,0
64444,0
64445,1
64446,0
64447,1
64450,1
64451,0
64452,0
64453,1
64454,1
64455,0
64456,1
64457,1
64458,1
64459,0
64461,1
64463,0
64464,1
64465,1
64466,0
64467,1
64468,1
64470,0
64471,1
64472,0
64473,2
64474,0
64476,1
64477,0
64478,0
64479,1
64480,1
64481,1
64482,0
64483,0
64484,0
64486,1
64487,2
64488,0
64489,1
64490,0
64492,1
64493,0
64494,0
64495,2
64496,1
64497,1
64498,0
64499,1
64500,1
64501,1
64502,1
64503,0
64504,1
64505,0
64506,0
64507,1
64508,1
64509,1
64510,1
64511,2
64513,2
64514,1
64515,0
64516,2
64517,0
64518,1
64519,0
64520,0
64522,1
64523,0
64524,0
64525,1
64526,1
64527,0
64528,0
64530,0
64531,0
64534,0
64535,0
64536,1
64539,1
64540,1
64541,0
64542,1
64543,1
64546,0
64547,0
64548,0
64549,1
64550,1
64551,0
64552,0
64554,1
64555,1
64556,1
64557,1
64558,1
64560,0
64561,1
64562,1
64563,1
64565,0
64568,0
64569,1
64570,0
64571,1
64572,1
64573,1
64574,2
64575,0
64576,0
64577,0
64578,0
64579,1
64581,1
64582,0
64585,0
64586,1
64588,1
64589,1
64590,0
64592,1
64593,1
64594,1
64595,0
64596,0
64598,1
64599,2
64600,1
64601,1
64602,0
64603,1
64604,0
64605,0
64606,1
64607,0
64608,1
64609,1
64610,1
64611,1
64612,1
64613,1
64614,0
64615,1
64616,1
64617,0
64618,1
64619,1
64620,2
64621,0
64622,1
64623,1
64624,1
64625,1
64626,1
64627,1
64628,2
64633,1
64634,1
64635,1
64636,0
64637,1
64639,0
64640,0
64641,0
64642,1
64643,1
64644,1
64645,0
64646,1
64647,0
64648,1
64649,1
64650,2
64651,0
64652,0
64653,1
64654,1
64655,1
64656,1
64657,1
64658,0
64659,1
64660,1
64664,1
64665,0
64666,1
64667,1
64668,0
64669,0
64670,1
64671,0
64672,0
64675,1
64676,0
64677,1
64678,0
64679,1
64680,1
64681,1
64682,1
64683,1
64684,0
64685,1
64687,1
64688,1
64689,1
64690,0
64691,1
64692,0
64693,0
64694,1
64695,1
64696,0
64697,1
64698,2
64700,0
64701,1
64702,0
64704,1
64705,0
64706,1
64707,1
64708,0
64709,1
64710,1
64711,0
64712,1
64713,1
64715,1
64717,1
64718,1
64720,0
64721,1
64722,0
64723,2
64724,1
64725,2
64726,0
64728,1
64729,1
64730,1
64731,1
64734,1
64735,1
64736,1
64738,1
64739,2
64740,1
64741,2
64743,0
64744,0
64746,1
64747,1
64748,1
64749,1
64750,0
64751,1
64752,1
64753,0
64754,1
64756,1
64757,1
64758,0
64759,0
64761,1
64762,1
64763,1
64764,1
64765,1
64766,1
64768,0
64769,1
64770,1
64771,1
64772,1
64773,1
64774,0
64775,1
64776,1
64778,0
64779,1
64780,1
64781,0
64782,1
64783,1
64784,1
64785,1
64786,0
64787,0
64788,0
64789,1
64790,0
64791,1
64793,0
64794,1
64795,1
64796,1
64797,1
64798,0
64799,1
64800,0
64802,2
64803,1
64804,0
64806,0
64808,1
64809,0
64810,1
64811,1
64812,1
64813,0
64814,0
64815,1
64816,0
64817,1
64818,0
64819,1
64820,1
64823,1
64824,0
64825,1
64826,1
64828,0
64829,2
64831,0
64832,2
64833,1
64834,1
64835,2
64837,0
64838,1
64839,1
64840,0
64843,1
64845,1
64847,1
64848,1
64849,0
64850,1
64852,1
64853,1
64854,1
64855,1
64857,0
64858,1
64860,0
64861,1
64863,1
64864,1
64867,1
64868,1
64869,0
64870,0
64871,0
64872,0
64876,1
64877,0
64878,0
64879,0
64880,0
64882,1
64884,1
64885,1
64886,0
64887,1
64888,1
64889,0
64890,0
64891,1
64892,1
64893,1
64894,0
64895,0
64896,2
64897,0
64898,1
64899,1
64900,1
64901,0
64902,0
64903,1
64904,1
64907,0
64908,1
64909,1
64910,2
64911,0
64912,1
64913,1
64914,0
64915,0
64916,0
64917,0
64918,1
64919,1
64920,1
64921,0
64922,1
64923,1
64924,0
64925,2
64926,0
64927,1
64928,1
64929,1
64930,1
64931,1
64932,1
64933,1
64934,0
64935,2
64936,0
64941,0
64942,2
64947,2
64948,1
64950,1
64951,1
64952,1
64953,1
64957,1
64958,1
64959,1
64960,0
64961,1
64962,1
64964,0
64965,1
64966,1
64967,1
64968,1
64969,1
64970,0
64971,1
64972,1
64973,0
64974,0
64975,0
64976,1
64977,1
64978,1
64979,2
64980,1
64982,0
64983,1
64984,0
64985,1
64987,0
64988,1
64989,0
64990,1
64991,1
64992,1
64993,2
64994,1
64997,0
64998,0
64999,1
65000,0
65001,1
65003,0
65004,0
65005,1
65006,0
65007,2
65008,2
65009,1
65010,0
65011,0
65012,1
65013,1
65015,0
65016,0
65018,0
65019,0
65021,1
65022,2
65023,1
65025,1
65026,0
65027,1
65028,0
65029,1
65030,1
65033,1
65034,1
65037,1
65038,1
65039,1
65040,1
65041,0
65042,2
65043,1
65045,1
65046,1
65048,0
65049,2
65050,1
65051,0
65052,0
65053,2
65054,1
65055,1
65056,1
65059,0
65060,1
65061,1
65062,1
65063,1
65064,1
65066,1
65067,1
65068,1
65069,1
65070,0
65071,0
65072,0
65073,0
65074,1
65075,1
65076,1
65077,1
65078,0
65079,1
65081,0
65082,0
65083,1
65084,1
65085,1
65086,0
65087,0
65088,1
65089,1
65090,0
65091,1
65092,1
65093,1
65094,0
65095,1
65096,1
65097,1
65098,1
65100,2
65101,1
65102,1
65103,1
65104,0
65105,0
65106,1
65107,0
65108,1
65109,0
65110,0
65111,0
65112,1
65113,1
65114,1
65115,1
65116,0
65117,1
65118,1
65119,0
65120,1
65121,1
65122,1
65124,2
65125,0
65126,0
65128,0
65132,0
65134,0
65137,1
65138,1
65140,1
65142,0
65143,1
65144,1
65145,2
65146,1
65147,0
65148,1
65149,0
65150,0
65152,0
65153,1
65155,0
65156,2
65157,1
65158,1
65159,1
65160,0
65161,1
65162,1
65163,0
65164,1
65165,2
65166,0
65168,1
65169,1
65170,0
65171,1
65174,0
65176,2
65177,0
65178,0
65180,0
65181,0
65182,0
65184,2
65185,1
65186,2
65187,1
65188,2
65189,1
65190,0
65192,1
65193,0
65194,1
65196,1
65197,0
65198,1
65199,0
65200,0
65201,1
65202,1
65203,1
65205,1
65206,2
65207,1
65208,1
65209,0
65210,1
65211,1
65213,1
65214,1
65215,0
65216,1
65218,0
65220,1
65221,1
65222,1
65224,1
65225,1
65226,1
65227,0
65228,0
65230,0
65232,0
65233,1
65234,1
65235,2
65236,0
65237,1
65238,1
65239,0
65240,0
65241,0
65243,1
65244,0
65245,0
65246,1
65247,0
65248,0
65249,0
65250,1
65253,0
65254,1
65256,1
65257,1
65259,1
65260,1
65261,1
65262,1
65263,1
65264,0
65265,0
65267,0
65268,1
65269,1
65270,1
65271,0
65272,0
65273,1
65274,1
65275,1
65277,1
65278,1
65279,2
65280,1
65281,1
65282,1
65283,0
65284,1
65285,1
65286,1
65287,0
65288,1
65289,1
65290,0
65291,1
65292,2
65294,0
65295,1
65296,1
65297,1
65298,1
65299,0
65300,1
65301,1
65302,1
65303,1
65305,1
65306,1
65307,0
65309,1
65310,1
65311,1
65312,1
65314,1
65315,0
65316,1
65317,1
65319,0
65320,1
65321,2
65322,0
65323,0
65324,1
65326,1
65327,0
65328,1
65329,1
65330,0
65331,0
65332,1
65335,1
65336,1
65338,1
65340,1
65341,0
65342,1
65344,1
65345,0
65346,1
65347,1
65348,1
65349,1
65350,2
65351,1
65352,0
65355,0
65356,1
65357,1
65358,1
65359,1
65360,1
65361,1
65362,1
65363,1
65364,0
65365,1
65366,1
65367,1
65368,2
65369,1
65370,1
65371,0
65372,2
65373,1
65374,0
65375,1
65376,1
65377,0
65378,2
65380,0
65381,0
65382,0
65383,1
65384,0
65385,0
65386,0
65388,1
65389,1
65391,1
65392,1
65393,0
65394,1
65395,0
65396,1
65397,1
65398,1
65399,0
65400,2
65404,1
65405,1
65406,1
65407,1
65408,1
65410,1
65411,1
65412,1
65413,1
65414,0
65415,1
65417,1
65418,0
65419,1
65420,1
65421,1
65422,1
65423,1
65424,1
65426,1
65427,1
65428,1
65429,2
65430,1
65432,0
65433,0
65436,1
65437,0
65438,1
65439,1
65440,1
65441,0
65442,0
65443,1
65445,0
65446,1
65447,0
65448,1
65449,1
65450,1
65452,1
65453,2
65455,0
65456,1
65457,0
65458,1
65460,0
65461,1
65462,1
65463,1
65465,1
65467,0
65468,1
65469,0
65473,0
65474,1
65475,0
65476,1
65477,1
65479,0
65480,1
65482,0
65483,1
65484,0
65485,0
65486,0
65487,1
65488,0
65489,0
65490,0
65492,1
65494,1
65495,1
65496,1
65497,1
65498,1
65499,1
65500,1
65502,1
65504,1
65505,0
65506,0
65507,1
65508,0
65510,1
65511,1
65512,1
65513,1
65514,0
65519,1
65520,0
65521,1
65522,1
65523,1
65525,0
65526,0
65527,0
65529,1
65530,0
65531,1
65532,0
65533,0
65536,0
65537,0
65538,1
65539,0
65540,0
65543,0
65546,1
65547,0
65548,1
65549,0
65550,1
65551,0
65552,1
65554,0
65555,0
65557,0
65558,1
65559,1
65562,1
65564,1
65565,1
65567,2
65568,1
65569,1
65570,0
65571,1
65572,1
65573,1
65574,0
65576,1
65578,1
65580,1
65581,1
65583,1
65584,1
65586,1
65587,1
65588,1
65589,1
65590,1
65591,1
65592,1
65593,2
65594,1
65597,0
65598,2
65600,1
65601,1
65602,1
65603,1
65604,0
65605,1
65607,1
65609,0
65610,1
65611,0
65612,0
65616,1
65617,0
65618,1
65619,1
65620,1
65621,1
65622,1
65623,1
65624,1
65626,0
65627,1
65628,1
65630,1
65632,1
65633,0
65634,2
65636,0
65638,0
65639,0
65641,1
65642,0
65643,0
65644,0
65645,0
65646,1
65647,1
65648,1
65649,1
65650,1
65651,1
65652,2
65654,0
65655,1
65656,1
65657,0
65658,1
65659,0
65660,1
65661,2
65662,1
65663,0
65664,0
65666,0
65667,1
65668,1
65669,1
65670,1
65671,0
65673,0
65675,0
65676,2
65677,2
65678,1
65679,1
65680,0
65682,0
65683,0
65684,0
65685,1
65686,1
65687,0
65688,0
65689,1
65690,2
65693,0
65694,0
65696,1
65697,0
65698,2
65700,2
65701,0
65703,1
65704,0
65705,0
65706,1
65708,0
65709,0
65710,1
65712,1
65713,0
65714,0
65715,1
65716,1
65717,1
65718,1
65720,1
65721,0
65723,0
65724,0
65725,0
65726,0
65728,0
65729,0
65730,0
65731,0
65732,0
65733,1
65736,2
65737,0
65739,0
65740,0
65741,1
65742,1
65743,0
65744,0
65745,0
65747,1
65748,1
65749,0
65750,1
65751,1
65752,2
65753,2
65754,0
65755,1
65756,1
65757,0
65758,0
65759,1
65760,1
65761,1
65763,1
65764,0
65766,1
65768,1
65769,0
65770,1
65771,0
65772,1
65774,1
65775,1
65776,1
65777,2
65778,0
65779,1
65780,0
65782,1
65783,0
65784,0
65785,1
65786,1
65787,1
65788,1
65789,1
65790,1
65791,1
65792,0
65793,0
65794,2
65795,0
65796,1
65799,1
65800,1
65801,0
65803,1
65804,0
65805,1
65806,1
65807,0
65808,2
65809,1
65810,1
65814,0
65815,1
65816,1
65818,1
65819,1
65820,1
65821,1
65822,1
65824,1
65826,0
65828,1
65829,1
65830,1
65831,1
65832,1
65833,1
65834,0
65835,0
65836,0
65837,0
65838,0
65840,0
65841,1
65842,0
65843,0
65844,1
65845,0
65846,1
65847,1
65849,0
65850,0
65852,1
65853,1
65854,2
65855,1
65856,0
65857,0
65858,1
65859,1
65860,2
65861,1
65862,0
65863,1
65864,0
65865,1
65866,0
65867,1
65868,1
65869,0
65870,0
65871,0
65872,1
65873,1
65874,1
65876,1
65877,1
65880,1
65881,2
65882,0
65883,1
65884,0
65886,0
65887,0
65888,0
65889,1
65890,1
65891,1
65893,0
65894,0
65895,1
65897,1
65899,1
65900,1
65902,2
65903,2
65904,0
65906,1
65907,1
65908,1
65909,2
65910,0
65911,1
65912,0
65913,1
65914,1
65916,1
65917,0
65920,1
65921,1
65922,1
65923,0
65924,2
65925,0
65926,0
65927,0
65928,1
65929,0
65931,0
65932,1
65933,1
65934,1
65935,0
65936,1
65937,1
65938,0
65939,1
65941,1
65942,0
65943,1
65944,1
65945,0
65946,0
65947,1
65949,0
65950,0
65951,1
65953,1
65955,1
65956,1
65957,0
65959,1
65960,0
65961,2
65962,0
65963,1
65964,1
65965,1
65967,0
65969,1
65970,1
65971,1
65972,1
65974,2
65975,0
65976,1
65977,0
65978,1
65979,1
65981,0
65982,1
65983,1
65984,1
65985,2
65986,2
65987,0
65988,1
65989,0
65990,0
65992,1
65993,0
65994,2
65995,0
65997,1
65998,1
65999,1
66000,0
66003,1
66004,1
66005,0
66006,1
66007,0
66008,0
66009,0
66010,0
66013,1
66015,0
66018,1
66020,1
66021,1
66022,1
66023,1
66024,0
66025,2
66027,0
66028,0
66029,1
66030,1
66031,1
66032,1
66034,1
66035,1
66036,1
66037,1
66038,1
66040,1
66041,1
66042,0
66043,1
66044,0
66045,0
66046,0
66047,1
66049,1
66051,2
66052,2
66053,0
66055,1
66056,2
66057,1
66058,0
66059,1
66060,0
66061,2
66062,1
66063,0
66064,1
66066,0
66067,1
66071,0
66072,0
66073,1
66074,1
66078,0
66079,0
66080,1
66082,2
66084,1
66085,1
66086,1
66087,1
66088,1
66089,1
66090,0
66092,0
66093,0
66095,0
66097,1
66098,2
66099,0
66100,1
66102,1
66103,1
66104,0
66105,0
66106,2
66107,1
66108,1
66109,1
66110,1
66111,1
66112,1
66113,1
66114,1
66115,0
66118,1
66119,0
66120,1
66121,1
66122,1
66123,0
66124,1
66125,2
66126,1
66127,0
66128,1
66129,1
66130,1
66131,0
66132,0
66133,1
66134,1
66135,0
66136,0
66137,0
66138,0
66139,1
66140,1
66141,0
66142,0
66143,1
66145,1
66146,1
66147,0
66148,1
66149,0
66150,1
66151,1
66152,1
66153,0
66154,0
66158,1
66161,1
66162,1
66163,1
66164,0
66165,1
66166,1
66167,0
66169,1
66170,1
66172,0
66173,1
66174,0
66175,2
66176,0
66177,1
66178,1
66179,1
66180,1
66181,1
66182,0
66184,1
66185,1
66186,0
66187,1
66189,1
66190,1
66192,1
66194,0
66195,0
66196,0
66198,1
66199,0
66200,1
66201,1
66202,2
66203,1
66205,1
66206,1
66207,0
66208,2
66210,0
66211,1
66212,1
66216,0
66217,0
66218,1
66219,1
66220,1
66221,0
66222,1
66225,0
66226,1
66227,1
66229,1
66231,0
66232,1
66233,0
66234,1
66235,1
66237,1
66238,0
66239,1
66240,0
66241,0
66243,1
66245,0
66247,1
66248,2
66250,1
66251,1
66253,0
66257,2
66259,1
66260,1
66261,1
66262,1
66263,2
66264,2
66265,0
66266,1
66267,0
66268,0
66269,0
66270,0
66272,1
66273,1
66274,1
66275,1
66276,1
66277,1
66278,0
66279,1
66280,1
66281,0
66283,1
66284,1
66285,1
66287,1
66288,1
66289,1
66290,1
66291,0
66292,2
66293,1
66294,1
66295,1
66296,0
66297,0
66299,0
66300,0
66301,0
66302,0
66303,1
66304,0
66305,1
66306,1
66307,0
66309,0
66310,0
66311,1
66312,1
66314,1
66315,2
66317,1
66318,1
66320,1
66321,1
66322,0
66323,1
66324,2
66325,0
66327,0
66328,0
66329,1
66330,1
66333,1
66334,1
66338,1
66340,1
66341,2
66342,0
66343,1
66344,1
66346,0
66347,1
66348,0
66349,1
66350,0
66351,2
66352,1
66353,1
66354,0
66355,1
66357,1
66360,1
66361,1
66362,2
66363,0
66364,1
66365,1
66366,0
66368,1
66369,1
66370,1
66371,0
66372,1
66373,2
66374,0
66375,1
66376,1
66377,1
66380,1
66381,0
66382,0
66383,1
66384,1
66385,2
66386,1
66387,0
66389,2
66390,1
66391,1
66392,0
66393,1
66395,0
66396,1
66397,0
66398,0
66399,1
66400,2
66403,1
66404,0
66405,1
66406,1
66408,1
66409,0
66410,1
66411,1
66413,0
66414,1
66415,1
66416,0
66417,1
66418,1
66419,1
66421,0
66422,1
66423,0
66426,0
66427,1
66428,0
66429,0
66432,1
66433,1
66434,0
66435,1
66436,0
66437,1
66438,1
66440,0
66441,0
66444,2
66445,2
66448,1
66449,0
66450,0
66451,0
66452,1
66453,0
66454,1
66455,1
66456,0
66457,0
66458,1
66459,0
66460,0
66461,2
66462,1
66464,0
66465,0
66466,1
66467,0
66468,1
66469,0
66470,1
66471,1
66473,0
66474,0
66477,2
66478,0
66479,2
66480,2
66481,2
66483,0
66485,0
66486,2
66489,1
66490,1
66491,1
66492,0
66495,2
66496,1
66498,0
66499,2
66500,1
66501,1
66502,1
66503,0
66504,1
66505,1
66508,2
66509,1
66510,1
66511,2
66512,0
66513,1
66514,0
66516,0
66517,0
66519,1
66520,2
66521,2
66522,1
66523,1
66524,2
66527,0
66528,0
66529,1
66530,0
66532,1
66533,0
66534,0
66535,0
66536,1
66537,1
66539,1
66540,0
66541,1
66542,2
66543,1
66544,2
66545,1
66546,1
66547,0
66548,0
66549,1
66551,0
66552,1
66553,0
66554,0
66555,0
66556,1
66557,2
66558,2
66560,0
66562,0
66563,0
66564,1
66565,1
66566,1
66567,1
66569,0
66570,1
66571,1
66572,2
66573,1
66574,0
66576,1
66577,0
66579,1
66580,0
66581,1
66583,1
66584,0
66586,1
66589,0
66593,0
66594,1
66595,0
66597,1
66598,1
66599,0
66600,0
66601,1
66603,1
66604,0
66605,0
66607,0
66608,0
66609,0
66610,0
66611,1
66613,1
66615,1
66616,1
66617,2
66618,1
66619,0
66620,0
66621,0
66622,1
66623,1
66624,1
66625,1
66626,1
66627,1
66628,1
66629,1
66630,1
66633,1
66634,1
66635,1
66636,0
66637,0
66638,1
66639,1
66641,1
66642,1
66643,1
66644,0
66647,0
66648,1
66649,0
66650,0
66651,2
66653,1
66654,1
66658,2
66659,0
66661,1
66662,2
66663,1
66664,1
66665,0
66666,1
66668,1
66669,1
66670,0
66672,1
66673,0
66676,0
66678,0
66679,1
66680,1
66681,0
66682,1
66683,1
66684,0
66685,0
66687,1
66689,0
66690,1
66691,1
66692,1
66693,1
66694,1
66695,1
66697,0
66699,1
66700,0
66701,2
66702,0
66703,0
66704,1
66705,0
66708,1
66709,1
66710,1
66712,1
66713,1
66714,0
66715,0
66716,1
66717,1
66719,0
66720,1
66722,1
66723,1
66724,0
66725,0
66726,2
66729,1
66731,0
66733,2
66734,0
66735,1
66736,0
66737,1
66738,0
66739,1
66740,2
66741,0
66742,1
66743,1
66744,1
66745,1
66746,0
66749,0
66750,1
66751,0
66752,1
66753,1
66754,1
66755,0
66757,2
66758,1
66759,1
66760,0
66761,2
66762,0
66763,2
66764,0
66765,2
66766,0
66767,1
66768,1
66769,0
66770,1
66771,0
66772,1
66773,0
66774,0
66775,1
66776,2
66777,0
66778,1
66780,0
66782,1
66783,1
66784,1
66785,0
66786,1
66787,0
66789,1
66790,0
66791,0
66792,1
66794,0
66795,0
66796,1
66797,0
66799,0
66800,0
66801,1
66802,2
66803,1
66804,0
66805,0
66806,1
66807,0
66808,1
66810,0
66811,0
66812,1
66813,1
66814,1
66815,0
66816,0
66817,1
66818,2
66819,0
66820,1
66822,2
66823,0
66824,0
66827,1
66829,1
66830,0
66832,0
66833,0
66834,0
66836,1
66837,1
66838,1
66840,2
66841,2
66843,0
66849,0
66850,1
66851,0
66852,1
66853,1
66854,1
66855,0
66857,0
66858,0
66859,1
66860,1
66861,0
66862,1
66864,0
66865,1
66866,0
66869,2
66870,1
66871,1
66872,1
66873,1
66874,0
66875,1
66876,1
66877,0
66878,0
66879,0
66881,0
66882,1
66884,1
66885,0
66886,0
66889,0
66890,0
66891,0
66892,2
66893,0
66894,1
66895,0
66896,1
66897,1
66898,0
66899,1
66901,0
66902,2
66903,1
66904,0
66905,1
66906,1
66910,1
66911,0
66912,0
66914,0
66916,2
66917,1
66918,2
66921,1
66923,0
66924,1
66925,0
66926,1
66927,0
66928,1
66929,2
66931,0
66935,0
66936,1
